Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2019-02-01 00:00:00,24380,"Willis, VA",*,244962.500000,0.0829,-0.0151,27.0,-0.0357,,105.50,-0.3557,-0.4491,4.0,0.0000,,0.0,,,8.0,1.0000,0.0000,3.0,0.2000,2.0000,297601.0000,0.0295,0.0042,30.0,-0.0164,0.1111,0.1111,0.0218,0.0726
2019-02-01 00:00:00,24381,"Woodlawn, VA",,199050.000000,-0.0689,-0.1550,13.5,0.0800,-0.1290,100.00,-0.2958,-0.3080,4.0,0.0000,1.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,238483.0000,-0.0889,-0.0156,13.5,0.0800,-0.1290,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24382,"Wytheville, VA",,192450.000000,-0.0231,0.1225,143.5,0.0035,-0.0801,167.50,0.0090,-0.0233,14.0,0.1667,0.0000,0.0,-1.0000,,16.0,0.6000,-0.4667,0.0,,-1.0000,224325.0000,-0.0541,-0.0017,143.5,0.0035,-0.1003,0.0000,0.0000,-0.0224
2019-02-01 00:00:00,24401,"Staunton, VA",,242025.000000,0.0105,0.1528,137.0,-0.0584,-0.2974,95.50,0.1137,-0.1530,36.0,-0.1429,0.2857,2.0,,,20.0,0.2500,-0.3333,79.0,0.2154,0.2846,306879.0000,-0.0045,0.1291,216.0,0.0261,-0.1579,0.5766,0.1299,0.2613
2019-02-01 00:00:00,24416,"Buena Vista, VA",*,139925.000000,0.1903,,53.5,0.0190,-0.0183,96.75,-0.1144,-0.4798,4.0,-0.7778,-0.3333,0.0,,,2.0,0.0000,-0.7500,1.0,0.0000,,162518.0000,0.0350,-0.0336,54.5,0.0187,0.0000,0.0187,-0.0004,0.0187
2019-02-01 00:00:00,24426,"Covington, VA",*,131000.000000,-0.0113,-0.1342,36.0,-0.0649,,134.00,-0.0446,0.5141,8.0,-0.2000,-0.3333,0.0,,,2.0,-0.7500,-0.6667,2.0,0.0000,,165746.0000,-0.0732,-0.0029,38.0,-0.0617,-0.3214,0.0556,0.0036,0.0556
2019-02-01 00:00:00,24435,"Fairfield, VA",,387500.000000,0.1007,-0.0968,29.0,0.0943,-0.0645,170.50,0.0791,-0.1538,2.0,0.0000,-0.5000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,686239.0000,0.0060,0.1007,29.0,0.0943,-0.1077,0.0000,0.0000,-0.0484
2019-02-01 00:00:00,24441,"Grottoes, VA",,220600.000000,0.0434,0.0457,17.5,0.0000,0.0000,136.00,0.2197,-0.1941,0.0,-1.0000,,0.0,,,2.0,,,4.0,1.0000,1.0000,224106.0000,0.0262,0.0733,21.5,0.1026,0.1026,0.2286,0.1143,0.1143
2019-02-01 00:00:00,24445,"Hot Springs, VA",*,454800.000000,-0.0057,,22.5,-0.0217,,232.25,-0.1135,,0.0,,-1.0000,0.0,,,0.0,,,0.0,,-1.0000,653949.0000,-0.0119,0.1069,22.5,-0.0217,-0.3919,0.0000,0.0000,-0.0278
2019-02-01 00:00:00,24450,"Lexington, VA",,329950.000000,0.0014,0.0676,185.0,0.0423,-0.1274,220.75,0.0161,0.3522,16.0,0.1429,-0.5000,0.0,,-1.0000,10.0,-0.2857,-0.3750,7.0,0.0000,0.4000,423205.0000,-0.0044,0.0293,192.0,0.0407,-0.1152,0.0378,-0.0016,0.0143
2019-02-01 00:00:00,24472,"Raphine, VA",*,299950.000000,-0.0309,0.1997,26.0,0.0833,,170.75,0.1052,-0.2780,4.0,1.0000,1.0000,0.0,,,4.0,,,1.0,-0.5000,-0.7143,3386849.0000,8.7069,8.2545,27.0,0.0385,0.1489,0.0385,-0.0449,-0.1365
2019-02-01 00:00:00,24477,"Stuarts Draft, VA",*,236775.000000,0.0152,0.1687,26.0,0.1818,-0.0370,130.50,0.1447,,6.0,2.0000,-0.5000,0.0,,,2.0,-0.5000,0.0000,13.0,-0.1875,0.0000,293109.0000,0.1450,0.0585,39.0,0.0263,-0.0250,0.5000,-0.2273,0.0185
2019-02-01 00:00:00,24482,"Verona, VA",*,347025.000000,-0.0597,,5.5,-0.2143,,135.00,-0.2035,,4.0,,1.0000,0.0,,,2.0,0.0000,,8.5,0.7000,0.5455,313103.0000,-0.3364,-0.1670,14.0,0.1667,-0.3488,1.5455,0.8312,1.2017
2019-02-01 00:00:00,24486,"Weyers Cave, VA",,340025.000000,-0.0556,0.2785,11.0,-0.0435,0.5714,126.50,-0.3325,-0.2873,2.0,-0.5000,,0.0,,,0.0,-1.0000,-1.0000,2.0,0.0000,0.0000,779572.0000,-0.0108,-0.1283,13.0,-0.0370,0.4444,0.1818,0.0079,-0.1039
2019-02-01 00:00:00,24501,"Lynchburg, VA",,86175.000000,0.0144,-0.2675,118.0,0.0351,0.2967,47.50,-0.2692,-0.3357,42.0,0.3125,0.2353,0.0,,-1.0000,16.0,0.3333,0.0000,44.0,0.1000,2.5200,137244.0000,0.0352,0.0210,162.0,0.0519,0.5652,0.3729,0.0220,0.2355
2019-02-01 00:00:00,24502,"Lynchburg, VA",*,170700.000000,-0.0243,,137.0,-0.0179,,103.00,0.1016,,46.0,0.2105,-0.1786,0.0,,,24.0,0.2000,0.7143,83.0,0.4955,2.3878,190702.0000,-0.0565,0.0475,220.0,0.1282,0.5278,0.6058,0.2080,0.4008
2019-02-01 00:00:00,24503,"Lynchburg, VA",*,114850.000000,-0.2077,,150.0,-0.0033,,96.00,0.1130,,32.0,1.2857,0.4545,0.0,,-1.0000,20.0,0.0000,0.6667,42.0,0.0633,2.0000,213377.0000,-0.0724,-0.3760,192.0,0.0105,0.6067,0.2800,0.0175,0.1473
2019-02-01 00:00:00,24504,"Lynchburg, VA",*,50612.500000,-0.0369,-0.2764,67.0,-0.0694,0.8108,215.50,0.1712,,10.0,0.2500,-0.5000,0.0,,,10.0,1.5000,0.2500,23.0,0.0952,1.5556,95464.0000,-0.0119,-0.1495,90.0,-0.0323,0.9565,0.3433,0.0516,0.1000
2019-02-01 00:00:00,24517,"Altavista, VA",*,99050.000000,0.0596,-0.2378,30.0,-0.1045,,185.25,0.1913,0.8571,6.0,2.0000,2.0000,0.0,,,6.0,,2.0000,10.0,0.3333,9.0000,139589.0000,0.0472,-0.1512,40.0,-0.0244,0.6327,0.3333,0.1095,0.2908
2019-02-01 00:00:00,24521,"Amherst, VA",*,119750.000000,0.0200,,169.5,0.0059,,148.00,0.1363,,10.0,0.0000,-0.3750,0.0,,,8.0,0.0000,-0.5000,17.5,-0.1667,0.9444,210251.0000,0.0419,-0.2803,187.0,-0.0132,2.0161,0.1032,-0.0214,-0.0666
2019-02-01 00:00:00,24522,"Appomattox, VA",*,99050.000000,-0.0567,,140.0,-0.1026,,195.00,0.1573,,10.0,-0.1667,-0.5000,0.0,,,14.0,0.1667,,33.0,0.3200,15.5000,151212.0000,0.0297,-0.2876,173.0,-0.0442,1.9573,0.2357,0.0755,0.2003
2019-02-01 00:00:00,24523,"Bedford, VA",*,179962.500000,-0.0001,0.0589,154.5,0.0131,,136.50,-0.1306,0.4036,32.0,-0.2000,0.3333,0.0,,,14.0,-0.2222,-0.1250,57.5,0.1500,3.1071,232220.0000,0.0301,0.0711,212.0,0.0469,0.6371,0.3722,0.0443,0.2510
2019-02-01 00:00:00,24528,"Brookneal, VA",*,91950.000000,0.0337,-0.3647,31.0,-0.1268,,336.50,0.0846,0.9479,2.0,-0.5000,,0.0,,,4.0,1.0000,-0.3333,4.5,-0.1000,,118454.0000,0.0078,-0.2441,35.5,-0.1235,0.2679,0.1452,0.0043,0.1452
2019-02-01 00:00:00,24529,"Buffalo Junction, VA",,134550.000000,0.0000,-0.2917,22.0,-0.0222,0.0732,193.75,0.1265,0.0224,2.0,0.0000,,0.0,,,0.0,-1.0000,-1.0000,0.0,,,229153.0000,0.0476,0.0423,22.0,-0.0222,0.0732,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24531,"Chatham, VA",*,140050.000000,-0.1244,,40.5,-0.0122,,161.00,0.0523,,4.0,,1.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,200465.0000,-0.0904,0.1271,40.5,-0.0122,0.2273,0.0000,0.0000,-0.0154
2019-02-01 00:00:00,24538,"Concord, VA",*,107625.000000,-0.0471,,42.0,-0.0562,0.3333,169.75,0.1317,,8.0,0.3333,0.0000,0.0,,,4.0,0.0000,-0.3333,5.0,0.0000,,144269.0000,-0.0250,-0.3829,47.0,-0.0505,0.4921,0.1190,0.0067,0.1190
2019-02-01 00:00:00,24540,"Danville, VA",,83775.000000,-0.0147,-0.0632,103.0,-0.0762,-0.2426,173.75,0.0000,0.0373,22.0,0.3750,0.3750,0.0,,,12.0,0.2000,-0.5000,1.5,0.0000,0.0000,119941.0000,-0.0087,-0.0290,104.5,-0.0752,-0.2400,0.0146,0.0011,0.0035
2019-02-01 00:00:00,24541,"Danville, VA",,129950.000000,-0.0338,0.0715,152.5,-0.0256,-0.0528,126.50,-0.0916,-0.2493,26.0,-0.1333,-0.0714,0.0,,,16.0,-0.2727,0.6000,0.5,,,180214.0000,0.0015,0.0949,153.0,-0.0224,-0.0497,0.0033,0.0033,0.0033
2019-02-01 00:00:00,24550,"Evington, VA",*,201200.000000,0.0000,-0.2845,39.0,-0.0602,,101.50,0.0712,0.2012,4.0,-0.7143,0.0000,0.0,,,4.0,-0.5000,-0.3333,14.5,0.2609,3.1429,204774.0000,-0.1158,-0.2122,53.5,0.0094,0.5735,0.3718,0.0947,0.2570
2019-02-01 00:00:00,24551,"Forest, VA",*,175800.000000,0.0822,,259.0,-0.0263,,189.00,0.0988,,42.0,0.1667,-0.2759,0.0,,,30.0,0.2500,0.8750,90.0,0.2766,2.6735,237583.0000,0.0101,-0.3175,349.0,0.0371,0.7363,0.3475,0.0825,0.2087
2019-02-01 00:00:00,24553,"Gladstone, VA",*,107775.000000,-0.1381,0.1968,20.0,-0.1111,,210.50,0.1909,0.4772,0.0,,,0.0,,,0.0,-1.0000,,3.0,0.0000,,174888.0000,0.0987,-0.1184,23.0,-0.0980,0.8400,0.1500,0.0167,0.1500
2019-02-01 00:00:00,24554,"Gladys, VA",*,42700.000000,0.3058,,24.5,0.0652,0.4412,157.25,0.0311,0.3270,4.0,0.0000,0.0000,0.0,,,2.0,0.0000,-0.5000,4.5,-0.1000,0.5000,71591.0000,0.1448,-0.6101,29.0,0.0357,0.4500,0.1837,-0.0337,0.0072
2019-02-01 00:00:00,24555,"Glasgow, VA",,282250.000000,0.3131,0.2547,17.0,-0.0811,-0.3061,149.00,0.3244,0.3454,0.0,,-1.0000,0.0,,,0.0,-1.0000,,1.0,0.0000,-0.5000,338601.0000,0.0506,-0.3260,18.0,-0.0769,-0.3208,0.0588,0.0048,-0.0228
2019-02-01 00:00:00,24556,"Goode, VA",*,104950.000000,-0.1690,,58.5,0.0446,,112.50,-0.0110,,6.0,-0.2500,-0.2500,0.0,-1.0000,,6.0,0.5000,2.0000,11.5,0.1500,2.8333,381775.0000,-0.0173,0.1720,70.0,0.0606,1.2951,0.1966,0.0180,0.0875
2019-02-01 00:00:00,24557,"Gretna, VA",*,44000.000000,-0.0737,,84.0,-0.0118,,274.50,0.1069,,8.0,1.0000,-0.5000,0.0,,,8.0,-0.4286,3.0000,4.0,0.3333,,96368.0000,-0.0939,-0.4436,88.0,0.0000,1.7937,0.0476,0.0123,0.0476
2019-02-01 00:00:00,24558,"Halifax, VA",*,124175.000000,0.0182,-0.1207,29.0,-0.0169,,127.75,-0.2210,-0.2474,6.0,0.0000,0.0000,0.0,,,6.0,,,2.5,1.5000,,140331.0000,0.0448,-0.2083,31.5,0.0328,-0.0308,0.0862,0.0523,0.0862
2019-02-01 00:00:00,24563,"Hurt, VA",*,92450.000000,0.0278,-0.2080,30.0,-0.1176,0.2500,159.25,0.1002,,4.0,0.0000,,0.0,,,6.0,,0.5000,5.5,0.3750,1.2000,117740.0000,0.0304,0.0392,35.5,-0.0658,0.3396,0.1833,0.0657,0.0792
2019-02-01 00:00:00,24572,"Madison Heights, VA",*,79850.000000,-0.2433,,129.5,-0.0513,,195.75,0.1669,,18.0,0.2857,0.5000,0.0,-1.0000,,16.0,-0.1111,1.6667,32.5,0.3265,1.9545,137271.0000,-0.0311,-0.1905,162.0,0.0062,1.1316,0.2510,0.0715,0.0817
2019-02-01 00:00:00,24574,"Monroe, VA",*,50050.000000,-0.1495,,64.5,-0.0153,,167.75,-0.0758,,6.0,-0.6250,2.0000,0.0,,,4.0,0.0000,1.0000,9.0,0.5000,0.8000,172167.0000,0.0116,-0.6326,73.5,0.0280,1.6727,0.1395,0.0479,-0.0827
2019-02-01 00:00:00,24577,"Nathalie, VA",*,137350.000000,0.1081,,34.0,0.0000,,231.50,0.1130,,4.0,,,0.0,,,6.0,2.0000,,5.0,0.6667,9.0000,191589.0000,0.0537,0.7402,39.0,0.0541,1.5161,0.1471,0.0588,0.1137
2019-02-01 00:00:00,24588,"Rustburg, VA",*,109625.000000,0.0034,,79.0,0.0064,,160.50,0.2113,,8.0,0.0000,0.3333,0.0,,,0.0,-1.0000,-1.0000,11.5,0.0952,2.2857,135082.0000,-0.0121,-0.3593,90.5,0.0169,1.7846,0.1456,0.0118,0.0249
2019-02-01 00:00:00,24590,"Scottsville, VA",*,279050.000000,0.0839,,49.0,-0.0297,-0.0297,158.00,0.1791,0.3680,8.0,-0.2000,-0.3333,0.0,,,8.0,0.0000,0.0000,16.5,0.2692,0.0313,851585.0000,0.0769,-0.2037,65.5,0.0315,-0.0150,0.3367,0.0793,0.0199
2019-02-01 00:00:00,24592,"South Boston, VA",*,149000.000000,-0.0037,,84.0,0.0566,,211.25,-0.0569,,6.0,-0.4000,-0.7000,0.0,,-1.0000,12.0,1.0000,2.0000,4.5,0.5000,,189933.0000,0.1977,0.5547,88.5,0.0727,-0.0484,0.0536,0.0158,0.0536
2019-02-01 00:00:00,24593,"Spout Spring, VA",,184725.000000,-0.0265,-0.0766,8.5,0.3077,-0.3462,172.75,-0.0979,-0.1427,2.0,-0.5000,,0.0,,,0.0,-1.0000,,2.0,-0.2000,,262536.0000,-0.1380,0.0780,10.5,0.1667,-0.1923,0.2353,-0.1493,0.2353
2019-02-01 00:00:00,24605,"Bluefield, VA",,157050.000000,-0.0262,0.0904,60.5,-0.0163,-0.1824,174.25,0.1170,0.0994,6.0,2.0000,-0.5714,0.0,,,2.0,-0.6667,-0.6667,0.0,,,220920.0000,-0.0197,0.1712,60.5,-0.0163,-0.1824,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24609,"Cedar Bluff, VA",,118800.000000,-0.1720,0.2040,22.5,-0.0816,-0.2241,141.00,-0.1873,-0.3380,2.0,0.0000,0.0000,0.0,,,2.0,0.0000,0.0000,0.0,,,151200.0000,-0.1134,0.0863,22.5,-0.0816,-0.2241,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24614,"Grundy, VA",,142550.000000,0.0555,0.2965,19.5,-0.0714,-0.3158,243.50,-0.1381,0.3127,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,0.0,,,162079.0000,0.0378,0.1947,19.5,-0.0714,-0.3158,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24630,"North Tazewell, VA",,99800.000000,0.0063,-0.2857,29.0,0.0357,-0.2055,221.25,0.1800,0.5775,6.0,0.5000,-0.5000,0.0,,,2.0,0.0000,-0.5000,0.0,,,150586.0000,0.1092,0.0800,29.0,0.0357,-0.2055,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24637,"Pounding Mill, VA",,157550.000000,-0.0040,0.0057,19.0,0.0556,0.1875,138.50,-0.0298,-0.2380,4.0,,,0.0,,,0.0,-1.0000,,0.0,,,203161.0000,-0.0026,-0.0339,19.0,0.0556,0.1875,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24641,"Richlands, VA",,100049.000000,-0.0382,0.1117,27.0,-0.1000,0.0000,154.50,0.1196,-0.1464,4.0,1.0000,1.0000,0.0,,,4.0,0.0000,0.0000,0.0,,,180392.0000,0.0199,0.4316,27.0,-0.1000,0.0000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24651,"Tazewell, VA",*,97150.000000,0.0800,-0.0251,52.0,0.0400,-0.0631,206.50,0.1700,,6.0,2.0000,2.0000,0.0,,,6.0,2.0000,,0.0,,,152548.0000,-0.0454,0.0204,52.0,0.0400,-0.0631,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24701,"Bluefield, WV",*,128750.000000,0.3054,,78.0,-0.1086,-0.2973,154.75,0.0334,-0.1144,10.0,0.2500,-0.2857,0.0,,,6.0,-0.2500,-0.5000,0.0,,,143463.0000,0.0683,0.1926,78.0,-0.1086,-0.2973,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24739,"Princeton, WV",*,186100.000000,0.0307,,36.5,-0.0395,,140.25,-0.1248,,10.0,0.2500,1.5000,2.0,,,4.0,0.0000,-0.3333,0.0,,,229787.0000,0.0206,0.1693,36.5,-0.0395,-0.2396,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24740,"Princeton, WV",,121525.000000,-0.0454,0.0025,93.5,-0.0410,0.0219,116.50,-0.0986,-0.2259,18.0,0.0000,0.5000,0.0,,,12.0,0.2000,0.5000,0.0,,,214004.0000,-0.0719,-0.1689,93.5,-0.0410,0.0219,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24901,"Lewisburg, WV",*,267675.000000,-0.0212,,60.0,-0.0244,,136.75,0.0074,,8.0,-0.3333,-0.4286,0.0,,,4.0,0.0000,0.0000,0.0,,,333369.0000,-0.0579,-0.0727,60.0,-0.0244,-0.3478,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24910,"Alderson, WV",,139550.000000,0.0733,0.0041,49.0,0.1807,0.4627,165.00,0.1018,0.1321,2.0,-0.6667,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,194845.0000,0.0249,-0.2004,49.0,0.1807,0.4627,0.0000,0.0000,0.0000
2019-02-01 00:00:00,24954,"Marlinton, WV",*,129950.000000,0.0000,,21.0,0.0500,,217.50,0.1111,-0.2539,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,,-1.0000,142355.0000,0.0291,0.0988,21.0,0.0500,-0.0870,0.0000,0.0000,-0.0455
2019-02-01 00:00:00,24963,"Peterstown, WV",,151225.000000,0.0704,0.0182,20.0,0.0256,-0.0909,138.50,-0.0578,0.1566,2.0,-0.5000,0.0000,0.0,,,4.0,1.0000,1.0000,0.0,,-1.0000,169828.0000,0.0863,-0.1346,20.0,0.0256,-0.1304,0.0000,0.0000,-0.0455
2019-02-01 00:00:00,24986,"White Sulphur Springs, WV",*,269050.000000,0.0386,,68.5,-0.0743,0.0538,201.50,0.1194,-0.1569,10.0,1.5000,4.0000,0.0,,,8.0,0.3333,,0.0,,,1047495.0000,-0.0230,-0.1225,68.5,-0.0743,0.0538,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25045,"Clendenin, WV",,116025.000000,-0.0275,-0.0722,7.0,0.0769,-0.4615,40.25,-0.7002,0.0733,6.0,,,0.0,,,0.0,,-1.0000,4.0,0.3333,-0.3333,118381.0000,-0.1833,-0.1955,11.0,0.1579,-0.4211,0.5714,0.1099,0.1099
2019-02-01 00:00:00,25064,"Dunbar, WV",,120050.000000,0.1712,0.0237,38.5,-0.0723,-0.2804,81.50,-0.2145,-0.1598,12.0,0.2000,1.0000,0.0,,,4.0,-0.5000,-0.7143,14.0,0.1200,-0.3171,283198.0000,0.0861,1.1488,52.5,-0.0278,-0.2905,0.3636,0.0624,-0.0195
2019-02-01 00:00:00,25071,"Elkview, WV",,167050.000000,0.0231,0.0027,23.0,0.0000,-0.3333,111.50,0.1349,0.0159,4.0,0.0000,0.0000,0.0,,,6.0,-0.4000,0.5000,5.5,0.0000,-0.1538,181813.0000,-0.0566,-0.2033,28.5,0.0000,-0.3049,0.2391,0.0000,0.0507
2019-02-01 00:00:00,25130,"Madison, WV",*,150050.000000,-0.0384,,25.0,0.0638,-0.3243,97.00,-0.2761,-0.1019,4.0,-0.6000,0.0000,0.0,,,0.0,,-1.0000,2.0,0.3333,-0.3333,154711.0000,-0.0454,0.0415,27.0,0.0800,-0.3250,0.0800,0.0162,-0.0011
2019-02-01 00:00:00,25143,"Nitro, WV",,80594.000000,-0.0294,-0.0763,40.0,-0.0361,-0.0805,80.75,0.1703,-0.3186,10.0,0.2500,0.0000,0.0,,,2.0,-0.6667,-0.8000,17.5,0.1290,0.0938,207702.0000,0.2503,0.3305,57.5,0.0088,-0.0336,0.4375,0.0640,0.0697
2019-02-01 00:00:00,25177,"Saint Albans, WV",,123950.000000,0.0202,-0.0032,110.0,0.0092,0.0476,83.00,-0.0854,-0.0178,26.0,-0.0714,0.0000,0.0,,,10.0,-0.1667,-0.6429,31.5,0.0000,0.0678,161911.0000,0.0181,0.1361,141.5,0.0071,0.0520,0.2864,-0.0026,0.0054
2019-02-01 00:00:00,25213,"Winfield, WV",,314425.000000,-0.0509,0.0675,30.5,0.0167,-0.3297,99.00,-0.0748,-0.0791,8.0,1.0000,0.3333,0.0,,,6.0,0.5000,,10.5,0.5000,0.3125,367323.0000,0.0419,0.1332,41.0,0.1081,-0.2336,0.3443,0.1109,0.1684
2019-02-01 00:00:00,25271,"Ripley, WV",*,220550.000000,0.1843,-0.0597,34.0,-0.0556,,135.50,0.2905,0.3155,2.0,,-0.5000,0.0,,,6.0,0.5000,0.5000,5.5,-0.2667,-0.4762,303788.0000,0.0300,-0.2662,39.5,-0.0920,0.2154,0.1618,-0.0466,-0.3155
2019-02-01 00:00:00,25276,"Spencer, WV",,128525.000000,0.0728,0.0796,33.0,-0.0571,-0.0435,153.00,0.0268,0.2339,4.0,0.0000,1.0000,0.0,,,4.0,1.0000,1.0000,8.0,0.7778,0.2308,130557.0000,0.0325,0.1616,41.0,0.0380,0.0000,0.2424,0.1139,0.0540
2019-02-01 00:00:00,25301,"Charleston, WV",,192550.000000,-0.0163,-0.2723,40.0,-0.0123,0.7778,153.25,0.0461,0.1903,4.0,,1.0000,0.0,,,0.0,,,4.5,0.0000,1.2500,215688.0000,0.0045,-0.4889,44.5,-0.0111,0.8163,0.1125,0.0014,0.0236
2019-02-01 00:00:00,25302,"Charleston, WV",,115050.000000,0.0141,0.1502,108.5,0.0188,-0.0225,101.00,0.1710,-0.1871,14.0,-0.3000,-0.5000,0.0,,-1.0000,14.0,0.1667,0.1667,25.5,0.1333,0.1591,175718.0000,0.0295,0.2058,134.0,0.0388,0.0075,0.2350,0.0238,0.0368
2019-02-01 00:00:00,25303,"South Charleston, WV",*,119550.000000,-0.0359,,24.0,0.0000,-0.3600,120.50,0.0593,0.0955,12.0,5.0000,0.2000,0.0,,,0.0,,-1.0000,6.5,-0.1875,-0.5357,161829.0000,-0.0160,-0.0374,30.5,-0.0469,-0.4078,0.2708,-0.0625,-0.1025
2019-02-01 00:00:00,25304,"Charleston, WV",*,254974.750000,0.0210,,86.0,-0.0337,-0.0601,127.50,0.1591,-0.1021,10.0,-0.2857,-0.5000,0.0,,,14.0,0.0000,-0.1250,16.0,0.4545,0.3913,512443.0000,0.0378,0.1180,102.0,0.0200,-0.0097,0.1860,0.0625,0.0604
2019-02-01 00:00:00,25309,"South Charleston, WV",*,212425.000000,0.0901,,88.5,-0.0432,,111.00,0.0447,,14.0,0.4000,0.4000,0.0,,,6.0,-0.5714,0.5000,10.5,-0.2759,-0.1923,285030.0000,0.0142,0.1625,99.0,-0.0748,0.7069,0.1186,-0.0381,-0.1702
2019-02-01 00:00:00,25311,"Charleston, WV",*,194914.500000,0.1270,,50.0,0.1111,,105.50,-0.2008,,14.0,0.7500,0.0000,0.0,,,0.0,-1.0000,-1.0000,5.5,-0.3529,-0.0833,234026.0000,0.0034,0.0041,55.5,0.0374,-0.3471,0.1100,-0.0789,0.0341
2019-02-01 00:00:00,25312,"Charleston, WV",,139550.000000,0.0081,0.2051,30.5,0.0893,0.0702,85.00,-0.1479,0.1565,8.0,0.3333,-0.2000,0.0,,,2.0,,0.0000,5.5,0.0000,-0.3529,176253.0000,0.0015,0.3012,36.0,0.0746,-0.0270,0.1803,-0.0161,-0.1179
2019-02-01 00:00:00,25313,"Charleston, WV",,141300.000000,0.0198,-0.1043,59.0,-0.0084,-0.1511,95.50,0.1170,-0.0026,14.0,0.4000,-0.3636,0.0,,,8.0,-0.5000,-0.5556,12.0,-0.2258,0.0435,228251.0000,0.0003,0.3486,71.0,-0.0533,-0.1235,0.2034,-0.0571,0.0379
2019-02-01 00:00:00,25314,"Charleston, WV",,241525.000000,-0.0022,0.0278,152.5,-0.0065,0.1381,125.00,0.0661,0.0941,22.0,-0.2667,-0.0833,0.0,,,20.0,0.1111,0.1111,33.5,0.0806,0.2885,314478.0000,0.0115,-0.1004,186.0,0.0081,0.1625,0.2197,0.0177,0.0256
2019-02-01 00:00:00,25401,"Martinsburg, WV",,149950.000000,-0.0003,-0.0683,76.0,0.1095,-0.0843,93.00,0.0136,0.0449,16.0,-0.1111,-0.4667,0.0,-1.0000,,12.0,1.0000,-0.1429,0.0,,,170198.0000,0.0025,0.0230,76.0,0.1095,-0.0843,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25403,"Martinsburg, WV",*,251000.000000,0.0081,,88.5,0.0231,-0.0923,95.00,-0.0355,-0.0686,20.0,0.0000,0.1111,4.0,1.0000,1.0000,2.0,-0.8000,-0.6667,0.0,,,266300.0000,-0.0015,0.1442,88.5,0.0231,-0.0923,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25404,"Martinsburg, WV",,186607.500000,-0.0059,0.1268,100.5,0.0749,0.2722,73.25,-0.1012,0.1720,28.0,0.7500,-0.1765,6.0,2.0000,2.0000,22.0,0.2222,1.2000,0.0,,,238496.0000,0.0712,0.2805,100.5,0.0749,0.2722,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25405,"Martinsburg, WV",,213522.500000,0.0318,-0.0057,74.5,0.2627,-0.0261,41.50,-0.2019,0.0000,22.0,-0.2143,-0.3125,4.0,,1.0000,14.0,0.4000,2.5000,0.0,,,227770.0000,-0.0007,0.0157,74.5,0.2627,-0.0261,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25411,"Berkeley Springs, WV",,207375.000000,0.0389,0.1137,93.0,-0.0606,-0.1770,140.50,0.1151,-0.0175,10.0,-0.3750,-0.2857,0.0,,,10.0,0.0000,0.2500,0.0,,,247589.0000,0.0184,0.1195,93.0,-0.0606,-0.1770,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25413,"Bunker Hill, WV",,214995.000000,-0.0002,-0.0230,69.0,0.0376,0.3663,92.00,0.1084,0.0985,10.0,-0.4444,-0.1667,6.0,,,4.0,0.0000,,0.0,,,221756.0000,-0.0033,-0.0262,69.0,0.0376,0.3663,0.0000,0.0000,0.0000
2019-02-01 00:00:00,25414,"Charles Town, WV",,284975.000000,-0.0172,-0.0718,102.0,0.0794,0.1525,82.50,-0.0517,0.0123,38.0,0.9000,0.2667,0.0,,,14.0,-0.2222,0.7500,0.0,,,295864.0000,-0.0277,-0.0882,102.0,0.0794,0.1525,0.0000,0.0000,0.0000
